Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2021-11-29 00:00:00-05:00,157.657470703125,328.7770080566406,145.0048370361328,178.07850646972656,378.9966735839844
2021-11-30 00:00:00-05:00,162.6359100341797,322.87786865234375,141.38497924804688,175.35350036621094,381.586669921875
2021-12-01 00:00:00-05:00,162.1144561767578,322.3797912597656,140.54202270507812,172.18600463867188,365.0
2021-12-02 00:00:00-05:00,161.1207275390625,321.8035583496094,142.44961547851562,171.8679962158203,361.5333251953125
2021-12-03 00:00:00-05:00,159.23165893554688,315.4746398925781,141.4886016845703,169.489501953125,338.3233337402344
2021-12-06 00:00:00-05:00,162.6555938720703,318.5804748535156,142.63790893554688,171.36849975585938,336.336669921875
2021-12-07 00:00:00-05:00,168.42111206054688,327.10687255859375,146.73756408691406,176.1645050048828,350.5833435058594
2021-12-08 00:00:00-05:00,172.25827026367188,327.1557312011719,147.65122985839844,176.1580047607422,356.32000732421875
2021-12-09 00:00:00-05:00,171.7466278076172,325.3293762207031,147.105224609375,174.17100524902344,334.6000061035156
2021-12-10 00:00:00-05:00,176.55784606933594,334.54913330078125,147.46690368652344,172.21200561523438,339.010009765625
2021-12-13 00:00:00-05:00,172.90765380859375,331.4823303222656,145.29977416992188,169.5675048828125,322.13665771484375
2021-12-14 00:00:00-05:00,171.52037048339844,320.68035888671875,143.38720703125,169.0915069580078,319.5033264160156
2021-12-15 00:00:00-05:00,176.4102783203125,326.8431701660156,145.91204833984375,173.31500244140625,325.3299865722656
2021-12-16 00:00:00-05:00,169.4837188720703,317.320556640625,143.92327880859375,168.87100219726562,308.97332763671875
2021-12-17 00:00:00-05:00,168.3817901611328,316.24627685546875,141.21310424804688,170.0175018310547,310.8566589355469
2021-12-20 00:00:00-05:00,167.01416015625,312.4469909667969,141.0955047607422,167.07899475097656,299.9800109863281
2021-12-21 00:00:00-05:00,170.2019500732422,319.6548767089844,142.95428466796875,170.41700744628906,312.84332275390625
2021-12-22 00:00:00-05:00,172.8092498779297,325.427001953125,145.88613891601562,171.03700256347656,336.2900085449219
2021-12-23 00:00:00-05:00,173.43896484375,326.8822021484375,146.38584899902344,171.06849670410156,355.6666564941406
2021-12-27 00:00:00-05:00,177.42369079589844,334.4612121582031,147.37225341796875,169.66949462890625,364.64666748046875
2021-12-28 00:00:00-05:00,176.40040588378906,333.2891540527344,146.1571807861328,170.66099548339844,362.8233337402344
2021-12-29 00:00:00-05:00,176.4889678955078,333.9729309082031,146.12527465820312,169.2010040283203,362.0633239746094
2021-12-30 00:00:00-05:00,175.32798767089844,331.4042053222656,145.67242431640625,168.64450073242188,356.7799987792969
2021-12-31 00:00:00-05:00,174.7081756591797,328.4742431640625,144.32879638671875,166.7169952392578,352.260009765625
2022-01-03 00:00:00-05:00,179.07659912109375,326.9408264160156,144.46780395507812,170.4044952392578,399.9266662597656
2022-01-04 00:00:00-05:00,176.80381774902344,321.3347473144531,143.8779296875,167.52200317382812,383.1966552734375
2022-01-05 00:00:00-05:00,172.10084533691406,308.9993896484375,137.27735900878906,164.35699462890625,362.7066650390625
2022-01-06 00:00:00-05:00,169.22792053222656,306.55767822265625,137.2499542236328,163.25399780273438,354.8999938964844
2022-01-07 00:00:00-05:00,169.3951873779297,306.7139587402344,136.52207946777344,162.5540008544922,342.32000732421875
2022-01-10 00:00:00-05:00,169.4148712158203,306.9385681152344,138.1686248779297,161.48599243164062,352.7066650390625
2022-01-11 00:00:00-05:00,172.25827026367188,307.632080078125,139.23126220703125,165.36199951171875,354.79998779296875
2022-01-12 00:00:00-05:00,172.70103454589844,310.8453063964844,140.91964721679688,165.20700073242188,368.739990234375
2022-01-13 00:00:00-05:00,169.4148712158203,297.68951416015625,138.08644104003906,161.21400451660156,343.85333251953125
2022-01-14 00:00:00-05:00,170.28070068359375,302.9635925292969,138.97669982910156,162.13800048828125,349.8699951171875
2022-01-18 00:00:00-05:00,167.06336975097656,295.58966064453125,135.50677490234375,158.91749572753906,343.5033264160156
2022-01-19 00:00:00-05:00,163.5509033203125,296.2537841796875,134.6284637451172,156.2989959716797,331.8833312988281
2022-01-20 00:00:00-05:00,161.85861206054688,294.56414794921875,132.82598876953125,151.66749572753906,332.0899963378906
2022-01-21 00:00:00-05:00,159.79251098632812,289.1241149902344,129.88067626953125,142.64300537109375,314.6333312988281
2022-01-24 00:00:00-05:00,159.0152130126953,289.4562072753906,130.33154296875,144.54400634765625,310.0
2022-01-25 00:00:00-05:00,157.20484924316406,281.7599792480469,126.47650909423828,139.98599243164062,306.1333312988281
